id,pred
3263-1,0.235
3263-2,0.241
3263-3,0.133
3263-5,0.214
3264-1,0.424
3265-1,0.204
3265-10,0.186
3265-12,0.251
3265-13,0.199
3265-16,0.309
3265-9,0.316
3266-3,0.121
3267-11,0.262
3267-7,0.382
3267-9,0.09
3268-2,0.566
3268-4,0.133
3268-8,0.756
3269-2,0.21
3269-4,0.175
327-2,0.501
327-4,0.085
327-5,0.606
3271-5,0.566
3272-3,0.726
3272-4,0.132
3272-8,0.581
3273-1,0.108
3274-3,0.355
3275-1,0.722
3275-2,0.276
3275-3,0.079
3275-5,0.212
3276-4,0.126
3277-1,0.268
3278-1,0.08
3278-5,0.076
3279-2,0.173
3279-7,0.355
3280-4,0.168
3281-3,0.179
3281-6,0.406
3282-1,0.346
3282-7,0.215
3283-2,0.368
3283-3,0.346
3283-4,0.281
3285-3,0.191
3285-4,0.153
3285-5,0.131
3286-1,0.407
3286-3,0.486
3286-8,0.237
3287-4,0.467
3287-6,0.111
3288-2,0.319
3289-4,0.089
3290-10,0.419
3290-2,0.124
3292-1,0.326
3292-3,0.125
3292-5,0.152
3292-6,0.12
3293-4,0.166
3294-3,0.218
3294-5,0.258
3294-6,0.1
3294-9,0.15
3295-2,0.144
3295-3,0.527
3295-4,0.141
3295-5,0.194
3295-6,0.226
3296-3,0.158
3296-5,0.224
3297-1,0.156
3299-3,0.35
33-1,0.153
330-3,0.135
3300-1,0.07
3301-5,0.557
3301-6,0.69
3302-1,0.668
3303-11,0.227
3303-12,0.173
3303-4,0.027
3303-8,0.23
3303-9,0.311
3304-2,0.081
3305-1,0.494
3305-5,0.115
3305-6,0.111
3306-9,0.151
3308-2,0.233
3308-4,0.151
3309-1,0.086
3311-1,0.135
3311-13,0.126
3311-14,0.159
3311-15,0.385
3311-20,0.417
3311-23,0.086
3311-27,0.367
3311-29,0.252
3311-3,0.14
3311-4,0.138
3312-2,0.544
3312-4,0.27
3313-4,0.19
3313-8,0.181
3314-3,0.08
3314-4,0.207
3314-7,0.39
3315-1,0.176
3315-2,0.218
3315-3,0.037
3315-4,0.056
3316-7,0.219
3317-1,0.535
3317-2,0.064
3317-3,0.208
3317-5,0.13
3317-6,0.067
3317-7,0.114
3318-3,0.14
3318-6,0.205
3319-5,0.222
3319-6,0.056
332-12,0.229
332-5,0.261
332-6,0.12
332-8,0.054
3320-11,0.396
3320-2,0.25
3320-6,0.289
3321-2,0.303
3322-5,0.137
3322-7,0.714
3322-8,0.179
3323-4,0.16
3325-8,0.102
3326-4,0.652
3327-4,0.408
3327-7,0.223
3329-2,0.265
333-4,0.089
3330-4,0.107
3330-5,0.107
3331-3,0.257
3331-4,0.276
3331-6,0.112
3332-5,0.174
3332-6,0.637
3332-7,0.474
3332-8,0.441
3332-9,0.121
3333-1,0.321
3333-7,0.81
3334-3,0.523
3336-1,0.417
3337-3,0.203
3338-15,0.183
3338-17,0.189
3338-6,0.168
3338-9,0.463
3340-1,0.144
3340-10,0.301
3340-4,0.196
3340-8,0.103
3341-1,0.094
3341-5,0.203
3342-2,0.093
3342-5,0.106
3343-1,0.107
3346-1,0.548
3346-3,0.41
3346-6,0.245
3346-7,0.246
3347-4,0.282
3348-1,0.683
3348-13,0.287
3348-15,0.204
3348-2,0.05
3348-9,0.358
3349-5,0.154
335-1,0.275
335-3,0.058
3350-2,0.188
3350-3,0.255
3352-2,0.165
3352-3,0.199
3352-5,0.731
3353-6,0.114
3355-1,0.107
3355-2,0.543
3355-4,0.084
3355-5,0.111
3355-8,0.159
3357-11,0.112
3357-7,0.248
3358-3,0.388
3358-6,0.278
3359-9,0.326
336-1,0.085
336-7,0.162
3360-1,0.294
3361-2,0.199
3361-5,0.121
3362-1,0.079
3362-10,0.247
3362-11,0.338
3362-5,0.068
3362-6,0.261
3363-7,0.173
3365-2,0.138
3365-4,0.134
337-4,0.167
3370-2,0.043
3370-3,0.2
3370-4,0.264
3370-5,0.476
3371-11,0.163
3371-2,0.086
3371-5,0.098
3371-8,0.162
3371-9,0.302
3372-1,0.521
3372-2,0.152
3373-2,0.618
3374-1,0.286
3376-3,0.128
3376-4,0.346
3377-4,0.432
3377-5,0.069
3378-1,0.143
3379-4,0.167
3379-5,0.214
3379-6,0.136
3379-7,0.2
338-1,0.35
338-2,0.171
3381-3,0.492
3381-4,0.049
3381-6,0.42
3381-8,0.429
3382-2,0.31
3382-5,0.707
3383-1,0.218
3383-3,0.274
3383-8,0.528
3383-9,0.218
3384-10,0.144
3384-5,0.473
3384-9,0.151
3385-2,0.25
3386-4,0.269
3389-4,0.127
3389-5,0.207
3389-6,0.634
3389-8,0.372
339-1,0.094
3390-2,0.193
3390-3,0.213
3391-11,0.138
3391-2,0.207
3391-3,0.119
3391-7,0.085
3392-10,0.182
3392-11,0.929
3392-4,0.22
3392-6,0.376
3392-7,0.163
3393-1,0.163
3393-2,0.12
3393-3,0.225
3393-5,0.073
3395-1,0.053
3395-4,0.157
3396-1,0.088
3397-3,0.095
3398-2,0.112
3398-4,0.249
3399-2,0.085
3399-4,0.339
3399-5,0.365
340-11,0.12
340-5,0.183
340-6,0.279
3400-1,0.11
3400-6,0.171
3402-3,0.153
3402-5,0.315
3402-8,0.355
3404-2,0.674
3404-3,0.22
3404-5,0.121
3405-1,0.687
3405-12,0.343
3405-5,0.134
3405-6,0.187
3408-2,0.197
3409-3,0.341
3409-9,0.138
341-3,0.115
3411-10,0.446
3411-12,0.4
3411-14,0.574
3411-15,0.139
3411-9,0.183
3412-8,0.484
3413-3,0.396
3415-1,0.212
3416-3,0.103
3417-1,0.13
3417-3,0.284
3417-5,0.467
3417-9,0.146
3418-1,0.07
3418-11,0.179
3418-2,0.062
3418-4,0.103
3418-5,0.096
3419-1,0.124
342-1,0.53
3421-1,0.198
3421-3,0.235
3422-2,0.141
3423-3,0.07
3423-8,0.13
3423-9,0.259
3424-4,0.445
3424-6,0.338
3425-7,0.173
3426-3,0.346
3426-4,0.079
3426-6,0.092
3426-7,0.164
3426-8,0.295
3427-4,0.228
3427-6,0.02
3427-8,0.235
3427-9,0.339
3428-10,0.372
3428-13,0.177
3428-17,0.288
3428-3,0.31
3428-7,0.149
3429-1,0.349
3429-2,0.285
343-3,0.301
343-5,0.407
343-6,0.611
3430-1,0.266
3431-1,0.122
3432-1,0.08
3433-1,0.188
3433-12,0.157
3433-13,0.436
3433-3,0.413
3433-4,0.191
3433-6,0.274
3433-7,0.744
3433-9,0.209
3434-2,0.252
3435-2,0.18
3435-4,0.522
3436-10,0.168
3436-4,0.125
3436-9,0.165
3437-3,0.438
3438-1,0.283
3438-4,0.109
3439-1,0.108
3439-2,0.305
3439-3,0.224
3440-3,0.124
3440-4,0.127
3441-10,0.446
3441-11,0.18
3441-5,0.477
3442-1,0.098
3442-3,0.063
3442-4,0.619
3443-2,0.215
3444-3,0.433
3446-2,0.31
3446-3,0.073
3447-2,0.245
3447-3,0.324
3447-5,0.058
3447-6,0.211
3449-1,0.361
3449-6,0.302
345-2,0.306
345-3,0.22
3450-5,0.253
3450-7,0.6
3452-1,0.351
3452-4,0.644
3453-10,0.272
3453-13,0.236
3453-6,0.343
3453-9,0.146
3455-2,0.319
3455-8,0.159
3456-3,0.103
3457-1,0.268
3457-2,0.477
3457-4,0.267
3457-5,0.089
3458-2,0.088
3458-3,0.106
3459-1,0.225
3459-4,0.244
3460-1,0.036
3460-3,0.45
3461-1,0.602
3461-3,0.377
3461-5,0.146
3461-6,0.524
3462-2,0.141
3462-3,0.575
3462-5,0.118
3463-1,0.112
3463-4,0.153
3463-5,0.082
3464-1,0.067
3465-2,0.396
3465-3,0.096
3465-6,0.315
3465-7,0.497
3466-4,0.193
3467-2,0.189
3467-5,0.075
3467-6,0.307
3467-8,0.12
3468-4,0.151
3468-5,0.376
3469-1,0.169
3469-10,0.233
3469-2,0.387
3469-3,0.061
3469-5,0.263
3469-6,0.075
347-2,0.123
347-3,0.175
3470-13,0.314
3470-16,0.11
3470-17,0.148
3470-3,0.047
3470-7,0.269
3470-8,0.061
3470-9,0.1
3471-1,0.27
3471-2,0.085
3472-2,0.216
3472-5,0.524
3472-7,0.091
3474-1,0.381
3474-6,0.313
3474-7,0.171
3475-1,0.314
3475-6,0.29
3475-8,0.252
3477-1,0.214
3477-2,0.113
3478-4,0.31
3478-9,0.292
3479-1,0.593
3479-3,0.169
3480-2,0.149
3480-3,0.5
3481-2,0.184
3482-1,0.107
3482-4,0.539
3483-1,0.253
3484-8,0.179
3485-1,0.325
3485-2,0.271
3485-5,0.085
3485-6,0.658
3485-7,0.381
3487-1,0.17
3487-2,0.092
3487-3,0.289
3488-2,0.14
349-5,0.487
349-6,0.121
349-8,0.337
349-9,0.093
3490-1,0.064
3490-2,0.595
3491-1,0.207
3491-10,0.851
3491-6,0.619
3492-1,0.285
3492-4,0.254
3492-6,0.315
3493-3,0.231
3493-4,0.113
3494-11,0.181
3494-12,0.518
3494-13,0.538
3494-2,0.364
3494-3,0.647
3494-4,0.272
3494-7,0.043
3495-1,0.285
3496-2,0.285
3496-3,0.354
3498-3,0.415
3498-4,0.348
3499-4,0.902
3499-5,0.148
3499-9,0.094
35-7,0.503
35-8,0.25
350-1,0.228
3500-2,0.499
3502-11,0.2
3502-2,0.166
3502-4,0.686
3502-5,0.259
3502-8,0.138
3502-9,0.205
3503-1,0.128
3503-3,0.363
3503-4,0.231
3503-7,0.16
3503-8,0.48
3504-2,0.223
3504-4,0.078
3504-5,0.138
3505-2,0.096
3505-4,0.153
3506-3,0.203
3506-5,0.087
3507-4,0.11
3507-5,0.381
3508-3,0.148
3508-4,0.182
3509-13,0.116
3509-14,0.127
3509-16,0.061
3509-20,0.131
3509-21,0.686
3509-23,0.161
3509-24,0.233
3509-25,0.224
3509-9,0.068
351-1,0.46
3510-1,0.235
3511-5,0.462
3512-3,0.682
3512-4,0.464
3512-6,0.149
3512-7,0.144
3513-2,0.116
3514-1,0.326
3514-4,0.197
3515-10,0.2
3515-2,0.284
3515-3,0.529
3515-4,0.097
3515-6,0.141
3515-7,0.532
3515-8,0.361
3516-1,0.356
3516-3,0.365
3516-5,0.221
3517-1,0.46
3517-2,0.118
3518-3,0.634
3518-4,0.477
3518-5,0.732
3519-1,0.227
352-1,0.367
3520-5,0.198
3520-8,0.167
3521-6,0.477
3521-7,0.533
3523-2,0.302
3523-5,0.209
3525-1,0.429
3525-6,0.362
3526-1,0.357
3527-1,0.083
3527-11,0.807
3527-15,0.169
3527-16,0.466
3527-3,0.116
3529-1,0.287
3529-11,0.072
3529-12,0.076
3529-13,0.033
3529-14,0.216
3529-2,0.44
3529-3,0.285
353-2,0.32
3530-2,0.22
3531-11,0.162
3531-12,0.352
3531-8,0.132
3532-2,0.125
3532-3,0.164
3533-1,0.193
3533-2,0.281
3534-1,0.337
3536-1,0.189
3536-10,0.199
3536-3,0.257
3536-5,0.134
3536-6,0.688
3537-2,0.087
3537-3,0.155
3537-4,0.235
3537-5,0.286
3537-8,0.157
3539-10,0.195
3539-3,0.258
3539-6,0.47
354-1,0.156
3540-1,0.219
3541-2,0.134
3541-4,0.556
3541-6,0.383
3541-7,0.055
3542-1,0.124
3543-2,0.16
3543-6,0.143
3544-2,0.083
3544-3,0.642
3544-4,0.873
3544-5,0.241
3545-4,0.4
3545-6,0.142
3546-4,0.164
3547-1,0.102
3547-3,0.17
3547-4,0.101
3548-2,0.64
3550-5,0.623
3552-1,0.785
3552-3,0.19
3552-6,0.119
3552-9,0.173
3554-6,0.211
3555-4,0.116
3555-6,0.53
3557-2,0.128
3557-3,0.316
3557-4,0.108
3558-8,0.12
356-3,0.054
356-5,0.247
356-8,0.19
356-9,0.104
3561-2,0.188
3561-5,0.661
3561-6,0.37
3561-7,0.873
3562-1,0.071
3562-3,0.337
3562-4,0.366
3562-6,0.169
3563-3,0.105
3563-5,0.228
3564-1,0.167
3564-11,0.223
3564-5,0.115
3564-6,0.064
3564-9,0.106
3565-10,0.12
3565-7,0.066
3566-2,0.146
3566-4,0.061
3567-2,0.166
3567-3,0.167
3567-4,0.549
3568-2,0.207
3568-3,0.445
3569-2,0.082
357-2,0.337
3571-1,0.132
3571-2,0.506
3571-5,0.07
3571-6,0.604
3571-8,0.104
3572-1,0.096
3572-6,0.427
3573-12,0.518
3573-13,0.277
3573-14,0.133
3573-16,0.204
3573-17,0.123
3573-18,0.59
3573-4,0.718
3573-8,0.311
3574-12,0.315
3574-3,0.263
3574-5,0.352
3574-6,0.186
3574-7,0.395
3574-9,0.254
3575-3,0.127
3576-11,0.465
3576-12,0.27
3576-5,0.658
3577-10,0.116
3577-2,0.139
3577-4,0.3
3577-5,0.183
3578-1,0.152
3578-11,0.098
3578-13,0.169
3578-5,0.062
3578-7,0.094
358-3,0.13
358-6,0.108
358-7,0.24
3580-2,0.186
3580-6,0.425
3580-7,0.707
3582-1,0.523
3582-7,0.094
3583-3,0.632
3583-5,0.25
3584-3,0.341
3585-1,0.081
3586-1,0.133
3587-1,0.102
3587-10,0.402
3587-12,0.193
3587-14,0.781
3587-15,0.586
3587-16,0.092
3587-17,0.157
3587-6,0.329
3587-7,0.146
3587-9,0.12
3588-2,0.306
3588-3,0.126
3588-5,0.148
3588-7,0.459
3589-1,0.129
3590-2,0.054
3590-4,0.128
3590-7,0.115
3590-8,0.177
3591-10,0.22
3591-16,0.127
3591-8,0.091
3591-9,0.297
3592-3,0.084
3593-13,0.24
3593-2,0.778
3593-4,0.233
3593-5,0.354
3593-7,0.201
3593-8,0.067
3594-1,0.143
3594-10,0.151
3594-3,0.396
3596-1,0.224
3596-3,0.671
3597-11,0.134
3597-12,0.711
3597-14,0.176
3597-15,0.666
3597-2,0.593
3598-1,0.695
3599-10,0.575
3599-12,0.428
3599-14,0.121
3599-18,0.761
3599-2,0.166
3599-4,0.256
3599-7,0.087
36-1,0.097
360-1,0.176
360-10,0.256
360-2,0.123
360-7,0.352
3600-2,0.353
3600-3,0.116
3602-1,0.229
3603-1,0.124
3603-2,0.112
3603-3,0.696
3604-6,0.12
3604-7,0.102
3605-1,0.06
3605-3,0.186
3606-2,0.076
3606-6,0.05
3606-8,0.18
3606-9,0.082
3607-2,0.371
3608-1,0.201
3608-2,0.188
3608-4,0.066
361-2,0.524
3610-7,0.248
3611-1,0.149
3611-3,0.073
3611-5,0.175
3612-1,0.196
3612-2,0.252
3613-2,0.153
3613-3,0.148
3613-4,0.2
3613-6,0.592
3614-10,0.154
3614-2,0.287
3614-3,0.533
3614-8,0.123
3614-9,0.31
3616-4,0.059
3617-2,0.213
3617-4,0.051
3618-3,0.499
3618-4,0.17
3618-5,0.037
3619-1,0.43
3619-2,0.299
3619-6,0.184
3619-7,0.127
362-1,0.155
362-2,0.214
362-4,0.218
362-5,0.058
362-6,0.406
362-7,0.141
362-8,0.219
3621-3,0.718
3622-5,0.552
3622-7,0.135
3622-8,0.049
3622-9,0.115
3623-1,0.403
3623-10,0.466
3623-13,0.318
3623-2,0.335
3623-8,0.078
3624-1,0.173
3624-5,0.069
3624-6,0.575
3625-2,0.101
3626-3,0.175
3626-5,0.175
3627-2,0.449
3627-6,0.225
3628-1,0.22
3628-2,0.057
3629-3,0.164
363-3,0.34
3630-1,0.079
3630-6,0.138
3631-1,0.092
3631-6,0.089
3631-7,0.062
3632-1,0.145
3632-6,0.454
3634-4,0.413
3634-5,0.183
3634-6,0.061
3634-8,0.151
3635-1,0.185
3635-4,0.195
3636-1,0.121
3636-11,0.293
3636-4,0.316
3636-8,0.499
3637-1,0.047
3637-4,0.482
3637-6,0.112
3638-7,0.144
3638-8,0.149
3639-1,0.668
3639-11,0.185
3639-12,0.373
3639-2,0.223
3639-7,0.243
364-1,0.366
364-3,0.346
364-7,0.091
3640-10,0.197
3640-3,0.59
3640-5,0.673
3640-6,0.397
3641-6,0.14
3641-7,0.149
3642-4,0.086
3644-2,0.239
3644-4,0.383
3644-5,0.552
3645-3,0.278
3646-4,0.606
3647-2,0.637
3647-3,0.291
3648-11,0.319
3648-15,0.211
3648-5,0.296
365-1,0.067
3650-4,0.241
3650-7,0.149
3651-12,0.253
3651-13,0.06
3651-14,0.083
3651-15,0.135
3651-2,0.277
3651-6,0.383
3651-7,0.074
3651-8,0.191
3651-9,0.093
3652-2,0.136
3652-7,0.328
3653-3,0.114
3654-4,0.18
3655-2,0.114
3656-2,0.286
3657-3,0.346
3657-4,0.184
3657-6,0.669
3657-7,0.108
3658-5,0.457
366-3,0.1
366-4,0.484
3660-18,0.104
3660-2,0.143
3660-6,0.237
3660-9,0.177
3661-3,0.194
3661-7,0.057
3662-2,0.132
3662-4,0.111
3662-5,0.502
3663-1,0.203
3663-3,0.095
3664-11,0.102
3664-2,0.044
3664-6,0.165
3665-1,0.196
3665-4,0.351
3665-5,0.454
3665-7,0.206
3666-11,0.312
3666-12,0.274
3666-16,0.077
3666-18,0.438
3666-5,0.175
3667-2,0.306
3667-3,0.321
3667-4,0.222
3668-1,0.139
3668-5,0.254
367-2,0.172
367-5,0.218
367-8,0.152
3670-1,0.191
3672-3,0.14
3672-4,0.27
3674-1,0.206
3674-10,0.046
3674-14,0.058
3674-15,0.386
3674-20,0.066
3674-7,0.537
3675-11,0.1
3675-2,0.259
3675-7,0.273
3676-1,0.083
3676-2,0.104
3676-4,0.335
3678-3,0.382
3678-4,0.682
368-3,0.033
3680-3,0.104
3680-4,0.151
3681-1,0.072
3682-10,0.284
3682-13,0.659
3682-16,0.519
3682-19,0.249
3682-22,0.341
3682-25,0.699
3682-28,0.605
3682-3,0.374
3682-30,0.481
3682-32,0.088
3682-34,0.33
3682-37,0.28
3682-4,0.419
3682-41,0.398
3682-43,0.094
3682-48,0.558
3682-50,0.216
3682-51,0.251
3682-7,0.379
3684-1,0.489
3684-3,0.352
3684-6,0.563
3684-7,0.253
3686-1,0.173
3687-2,0.41
3688-1,0.387
3688-12,0.185
3688-5,0.052
3688-6,0.409
3689-1,0.147
3689-2,0.084
369-1,0.09
3690-1,0.44
3690-2,0.433
3690-4,0.196
3690-5,0.762
3691-2,0.349
3691-3,0.303
3692-3,0.177
3692-6,0.561
3693-10,0.036
3693-12,0.342
3693-21,0.185
3693-22,0.326
3693-23,0.096
3693-26,0.241
3693-28,0.226
3693-3,0.38
3693-33,0.29
3693-40,0.157
3693-41,0.143
3693-44,0.172
3693-47,0.025
3693-48,0.088
3693-6,0.506
3693-7,0.402
3693-8,0.445
3694-1,0.287
3695-1,0.463
3695-3,0.356
3695-5,0.064
3695-7,0.455
3696-1,0.18
3696-2,0.668
3696-6,0.502
3697-1,0.098
3698-1,0.364
3699-1,0.214
3699-5,0.619
3699-7,0.081
3699-8,0.143
37-1,0.217
370-1,0.227
370-3,0.232
370-5,0.762
370-6,0.06
3700-1,0.23
3702-5,0.459
3703-2,0.358
3703-3,0.146
3703-4,0.299
3703-5,0.243
3704-2,0.037
3704-3,0.151
3706-5,0.366
3708-3,0.087
3708-4,0.176
371-1,0.112
371-4,0.107
3710-1,0.349
3711-2,0.524
3711-4,0.134
3712-2,0.153
3713-1,0.348
3713-10,0.48
3713-26,0.144
3713-29,0.125
3713-3,0.063
3713-31,0.152
3713-33,0.067
3713-34,0.449
3713-36,0.041
3713-38,0.145
3713-7,0.385
3714-5,0.118
3716-4,0.071
3716-5,0.289
3718-2,0.08
3719-1,0.621
372-10,0.166
372-6,0.226
372-9,0.075
3720-1,0.198
3721-5,0.184
3722-2,0.258
3722-4,0.327
3723-4,0.075
3725-12,0.343
3725-2,0.222
3725-5,0.079
3727-2,0.202
3728-1,0.117
3728-2,0.258
3728-4,0.12
373-2,0.677
3730-1,0.475
3730-3,0.596
3730-8,0.499
3731-4,0.239
3731-5,0.353
3731-7,0.261
3731-8,0.142
3732-14,0.429
3732-17,0.392
3732-20,0.16
3732-23,0.179
3732-27,0.108
3732-28,0.26
3732-37,0.071
3732-39,0.422
3732-6,0.469
3732-9,0.2
3733-3,0.202
3734-3,0.294
3736-1,0.316
3737-2,0.56
3737-5,0.097
3737-6,0.298
3738-3,0.109
3738-4,0.236
3738-5,0.418
374-1,0.19
374-2,0.129
374-6,0.418
3740-2,0.232
3740-3,0.447
3741-1,0.281
3742-1,0.336
3742-6,0.114
3742-8,0.16
3743-1,0.344
3743-3,0.343
3744-24,0.218
3744-27,0.308
3744-29,0.129
3744-3,0.293
3744-31,0.367
3744-32,0.109
3744-33,0.149
3744-4,0.061
3744-43,0.205
3744-50,0.628
3744-51,0.257
3745-1,0.147
3745-4,0.457
3746-1,0.592
3746-2,0.388
3746-5,0.457
3746-6,0.377
3746-8,0.19
3747-11,0.774
3747-2,0.338
3747-4,0.336
3747-6,0.222
3748-5,0.717
3751-1,0.256
3751-14,0.122
3751-2,0.354
3751-3,0.185
3751-8,0.237
3751-9,0.24
3752-1,0.242
3752-2,0.877
3753-1,0.432
3754-3,0.21
3754-4,0.151
3755-1,0.279
3755-2,0.303
3756-1,0.358
3756-15,0.636
3756-16,0.049
3756-18,0.161
3756-21,0.4
3756-23,0.145
3756-25,0.706
3756-26,0.405
3756-3,0.345
3756-31,0.752
3756-35,0.387
3756-4,0.693
3756-46,0.22
3756-48,0.083
3756-49,0.478
3756-51,0.223
3756-9,0.22
3757-1,0.227
3757-3,0.122
3757-4,0.223
3758-3,0.154
3759-1,0.257
3762-1,0.22
3763-3,0.223
3764-3,0.129
3764-4,0.084
3764-5,0.17
3765-3,0.306
3765-8,0.14
3766-2,0.346
3767-10,0.214
3767-13,0.205
3767-15,0.236
3767-16,0.273
3767-19,0.099
3767-27,0.383
3767-3,0.213
3767-30,0.243
3767-34,0.175
3767-35,0.179
3767-36,0.133
3767-40,0.082
3767-50,0.69
3767-8,0.125
3767-9,0.229
3768-1,0.438
3768-2,0.469
3769-3,0.195
3769-4,0.403
3769-6,0.473
377-2,0.579
377-3,0.107
377-4,0.064
377-5,0.162
377-6,0.104
3771-1,0.095
3771-2,0.606
3772-8,0.468
3774-2,0.172
3774-3,0.241
3774-4,0.29
3775-13,0.613
3775-17,0.164
3775-18,0.235
3775-24,0.115
3775-3,0.073
3775-30,0.041
3775-33,0.155
3775-35,0.254
3775-4,0.197
3775-6,0.171
3776-6,0.172
3778-1,0.163
3779-2,0.192
3779-3,0.231
378-4,0.096
3780-4,0.485
3781-11,0.369
3781-15,0.543
3781-18,0.569
3781-19,0.116
3781-25,0.432
3781-28,0.305
3781-30,0.342
3781-34,0.37
3781-6,0.343
3781-9,0.338
3782-10,0.182
3782-11,0.24
3782-15,0.787
3782-16,0.436
3782-17,0.278
3782-20,0.215
3782-3,0.66
3782-5,0.173
3782-6,0.068
3782-7,0.364
3783-2,0.396
3784-2,0.09
3784-9,0.486
3785-1,0.289
3785-2,0.409
3785-3,0.134
3785-4,0.364
3786-3,0.056
3786-6,0.115
3787-2,0.428
3788-1,0.605
379-1,0.133
3790-1,0.264
3790-2,0.151
3791-2,0.428
3793-1,0.102
3793-5,0.159
3796-1,0.316
3797-6,0.266
3797-7,0.523
3797-8,0.437
3798-1,0.131
3799-4,0.138
3799-7,0.675
38-1,0.268
38-2,0.271
38-4,0.089
38-6,0.065
380-4,0.227
3800-6,0.102
3800-8,0.283
3801-3,0.066
3801-4,0.119
3802-1,0.184
3802-3,0.169
3802-5,0.134
3802-8,0.132
3802-9,0.299
3803-2,0.175
3803-5,0.163
3804-1,0.363
3804-5,0.06
3805-2,0.245
3805-3,0.034
3806-2,0.132
3807-1,0.444
3808-13,0.596
3808-18,0.285
3808-21,0.12
3808-25,0.286
3808-3,0.673
3808-6,0.115
3808-8,0.309
3809-1,0.4
3809-11,0.167
3809-2,0.441
3809-3,0.095
3809-8,0.266
381-1,0.078
381-2,0.332
381-3,0.242
3810-1,0.112
3810-2,0.117
3813-3,0.226
3814-3,0.34
3815-1,0.051
3815-3,0.464
3815-4,0.207
3815-6,0.507
3815-9,0.209
3816-1,0.635
3816-2,0.185
3816-4,0.168
3817-14,0.603
3817-16,0.674
3817-17,0.193
3817-18,0.172
3817-22,0.065
3817-25,0.108
3817-27,0.172
3817-30,0.481
3817-32,0.774
3817-33,0.115
3817-37,0.319
3817-39,0.827
3817-40,0.132
3817-42,0.158
3817-43,0.258
3817-45,0.147
3817-7,0.275
3817-8,0.347
3818-4,0.255
3818-6,0.376
3819-2,0.316
3819-4,0.132
3819-5,0.062
3819-6,0.193
382-1,0.305
382-10,0.123
382-3,0.276
382-5,0.286
382-6,0.202
382-9,0.364
3820-13,0.994
3820-15,0.14
3820-17,0.067
3820-4,0.169
3820-7,0.197
3820-9,0.096
3821-3,0.108
3823-4,0.066
3824-2,0.095
3824-4,0.193
3825-3,0.242
3826-1,0.558
3826-2,0.3
3828-2,0.064
3829-11,0.256
3829-13,0.588
3829-18,0.317
3829-7,0.179
383-2,0.547
3830-3,0.118
3830-4,0.223
3832-2,0.611
3832-3,0.585
3833-1,0.142
3833-3,0.18
3834-19,0.188
3834-23,0.073
3834-26,0.513
3834-30,0.176
3834-34,0.142
3834-39,0.367
3834-4,0.281
3834-41,0.118
3834-42,0.808
3834-47,0.043
3834-48,0.299
3834-52,0.144
3834-53,0.104
3834-8,0.311
3835-11,0.358
3835-5,0.095
3836-10,0.38
3836-11,0.16
3836-15,0.408
3836-19,0.741
3836-22,0.11
3836-23,0.279
3836-25,0.113
3836-27,0.109
3836-30,0.297
3836-35,0.423
3836-36,0.785
3836-38,0.767
3836-39,0.172
3836-43,0.522
3836-44,0.181
3836-47,0.504
3836-48,0.47
3836-51,0.093
3836-52,0.458
3836-8,0.0
3837-1,0.169
3838-2,0.183
3838-5,0.391
3838-6,0.26
384-2,0.471
384-3,0.26
3840-4,0.129
3842-3,0.373
3842-4,0.207
3843-10,0.681
3843-11,0.511
3843-12,0.115
3843-2,0.252
3843-4,0.167
3843-8,0.792
3844-1,0.155
3844-8,0.458
3845-10,0.347
3845-5,0.434
3845-7,0.176
3846-3,0.173
3847-5,0.44
3848-10,0.101
3848-11,0.321
3848-16,0.036
3848-17,0.33
3848-18,0.129
3848-19,0.634
3848-2,0.437
3848-6,0.681
3848-9,0.204
3850-1,0.247
3851-3,0.075
3852-3,0.426
3853-4,0.231
3854-2,0.203
3855-11,0.551
3855-12,0.148
3855-13,0.156
3855-2,0.137
3855-5,0.252
3855-7,0.603
3855-9,0.239
3856-11,0.123
3856-13,0.335
3856-14,0.138
3856-15,0.294
3856-17,0.057
3856-2,0.142
3856-25,0.128
3856-26,0.537
3856-29,0.341
3856-31,0.088
3856-33,0.176
3856-34,0.299
3856-38,0.454
3856-7,0.32
3856-9,0.282
3857-1,0.282
3857-13,0.163
3857-14,0.061
3857-16,0.553
3857-17,0.127
3857-18,0.137
3857-20,0.233
3857-25,0.164
3857-26,0.178
3857-27,0.123
3857-5,0.085
3858-1,0.247
386-5,0.364
386-8,0.169
3860-1,0.215
3860-13,0.199
3860-15,0.153
3860-2,0.661
3860-24,0.176
3860-26,0.192
3860-27,0.27
3860-4,0.085
3860-9,0.447
3861-10,0.259
3861-3,0.227
3861-4,0.256
3861-6,0.176
3861-7,0.132
3864-11,0.797
3864-12,0.779
3864-20,0.491
3864-23,0.212
3864-24,0.179
3864-30,0.097
3864-34,0.11
3864-35,0.436
3864-6,0.128
3864-8,0.27
3864-9,0.282
3865-3,0.21
3865-4,0.448
3866-3,0.716
3868-6,0.184
3869-1,0.143
387-1,0.352
3870-1,0.393
3870-4,0.15
3870-6,0.175
3871-6,0.156
3871-7,0.234
3872-1,0.105
3872-2,0.692
3872-4,0.594
3872-7,0.329
3873-1,0.409
3874-1,0.321
3874-13,0.302
3874-14,0.251
3874-15,0.242
3874-22,0.084
3874-3,0.116
3874-35,0.227
3874-38,0.623
3874-44,0.087
3874-46,0.2
3874-48,0.376
3874-49,0.069
3874-5,0.067
3874-52,0.224
3876-10,0.265
